registration_date,total_usage_time,pets,carpet_score,sent_for_repair,failure_date,battery_status,impact_status,ir_status,had_failure,time_to_failure,type_of_failure
2018-09-02,967,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-02,339,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-02,501,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-02,831,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-02,341,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-03,727,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-03,803,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-03,515,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-04,830,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-04,747,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-04,435,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,679,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,777,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,348,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,896,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,473,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-05,590,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-06,550,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-07,1156,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-07,309,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-07,1115,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-08,430,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-08,194,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-08,941,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-09,558,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-09,429,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-10,515,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-10,1038,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-10,691,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-10,204,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-10,490,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-12,468,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-12,423,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-12,1273,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-13,858,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-13,430,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-13,463,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-14,232,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-14,413,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-14,443,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-15,648,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-15,929,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-16,937,1,6,1,2019-12-06,0,0,1,1,446,Ir
2018-09-16,356,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-17,444,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-17,819,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-17,710,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-17,517,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-17,314,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-18,372,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-18,648,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-18,270,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-19,1117,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,604,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,1196,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,854,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,295,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,305,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,840,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-20,394,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-21,336,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-21,560,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-22,447,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-22,526,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-22,468,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-23,567,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-23,410,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-23,363,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-24,548,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-24,940,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-24,44,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-25,384,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-25,202,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-25,1037,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-26,662,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-26,1213,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-27,745,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-27,544,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-28,675,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-28,590,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,293,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,808,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,526,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,469,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,393,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-29,1119,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-09-30,761,1,2,1,2019-11-11,1,0,0,1,407,Battery
2018-10-01,485,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,335,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,954,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,410,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,1096,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,668,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-02,701,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-03,1179,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-03,642,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-04,550,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-04,1354,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-04,894,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-05,903,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-05,531,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-05,545,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-07,527,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-07,932,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-07,833,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-07,627,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-08,377,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-09,974,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-09,304,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-10,524,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-10,834,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-11,322,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-11,296,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-11,408,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-12,413,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,419,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,684,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,274,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,1213,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,292,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-13,400,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-14,512,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-14,665,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-14,202,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-14,1038,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-15,1027,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-16,596,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-16,547,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-16,518,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-17,707,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-17,521,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-17,582,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,376,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,632,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,1153,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,546,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,253,0,3,1,2019-08-11,0,0,1,1,297,Ir
2018-10-18,659,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,769,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,1160,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-18,520,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-19,486,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-19,862,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-19,376,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-19,357,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-20,927,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-20,402,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-21,884,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-22,967,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-22,726,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-23,602,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-24,192,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-25,1193,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-25,616,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,333,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,945,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,852,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,907,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,678,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,1041,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-26,432,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,514,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,259,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,491,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,511,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,458,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,360,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-27,532,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,428,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,954,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,475,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,321,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,1024,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-28,777,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-29,747,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-29,344,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-29,308,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-29,574,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-30,502,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-30,346,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-30,730,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-31,556,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-31,403,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-31,538,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-31,894,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-10-31,340,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-01,497,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-01,397,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-01,1292,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-02,262,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-03,619,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-03,306,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-03,340,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-04,227,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-04,349,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-05,208,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-05,517,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-06,450,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-06,806,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-06,509,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-07,620,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-07,1085,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-07,967,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-08,419,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-08,355,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-09,388,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-09,616,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-09,596,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-09,328,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-10,746,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-10,197,0,2,1,2019-10-24,0,0,1,1,348,Ir
2018-11-11,334,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-11,293,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-11,428,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-11,410,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-11,149,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-11,717,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-12,364,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-12,290,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-12,809,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-13,448,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-13,500,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-13,1152,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-13,335,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-14,217,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-14,528,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-15,265,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-16,14,0,4,1,2019-01-12,0,0,1,1,57,Ir
2018-11-17,900,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,515,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,376,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,1227,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,599,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,128,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-17,404,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-18,400,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-18,971,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-19,298,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-19,220,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-19,467,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-19,623,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-20,516,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-20,867,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-20,535,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-20,652,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-21,606,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-21,981,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-21,533,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-21,156,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-21,43,0,2,1,2019-03-03,0,0,1,1,102,Ir
2018-11-21,321,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-22,308,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-22,476,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-22,407,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-23,390,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-24,405,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-24,880,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-24,602,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-24,350,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-24,799,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-25,357,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-25,580,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-26,932,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-26,236,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-26,245,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-27,536,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-27,816,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-27,610,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,484,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,263,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,520,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,411,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,507,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,536,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-28,418,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-29,330,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-29,520,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-11-29,761,1,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-01,474,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-02,1214,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-02,144,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-02,115,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-02,407,0,2,1,2019-11-05,0,0,1,1,338,Ir
2018-12-03,520,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-03,955,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-03,522,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,291,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,440,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,1086,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,313,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,977,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-04,617,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-05,516,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-05,709,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-06,415,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-06,1062,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-06,357,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-07,233,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-08,207,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-08,630,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-08,426,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-08,850,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-09,511,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-09,976,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-09,674,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-10,418,0,4,1,2019-12-25,0,0,1,1,380,Ir
2018-12-10,751,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-10,354,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,355,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,342,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,428,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,434,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,321,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-11,345,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-12,594,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-13,282,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-14,436,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-14,824,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-15,249,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-16,649,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-16,649,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-16,380,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-16,418,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-17,448,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-17,466,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-17,800,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-17,393,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-17,124,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-18,361,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-18,588,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-19,393,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-19,742,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-19,62,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-19,1047,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-20,933,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-20,593,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-20,653,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-21,453,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-21,342,0,3,1,2019-11-06,0,0,1,1,320,Ir
2018-12-21,331,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-21,432,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-21,414,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-22,133,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-22,913,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-23,259,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-23,221,0,6,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-24,483,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-25,358,0,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-25,581,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-26,149,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-26,287,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-26,367,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-27,814,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-27,722,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-27,13,0,2,1,2019-01-11,0,0,1,1,15,Ir
2018-12-28,696,1,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-28,362,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-28,656,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-28,361,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,252,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,862,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,463,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,154,1,3,1,2019-03-17,0,0,1,1,78,Ir
2018-12-29,1033,1,5,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,654,1,4,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-29,414,1,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-30,20,1,3,1,2019-01-10,0,0,1,1,11,Ir
2018-12-30,538,0,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-30,234,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-30,878,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-31,275,0,1,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-31,431,1,2,0,1970-01-01,0,0,0,0,-1,Censored
2018-12-31,421,0,1,1,2019-11-25,0,0,1,1,329,Ir
2018-12-31,587,0,5,0,1970-01-01,0,0,0,0,-1,Censored
2019-01-02,245,0,3,0,1970-01-01,0,0,0,0,-1,Censored
2019-01-02,1030,1,3,0,1970-01-01,0,0,0,0,-1,Censored
